node_1;node_2;distance;traveltime
105930;64461;15077;13569
105930;64463;15378;13840
105930;64465;15703;14133
105930;64467;16002;14401
105930;64469;16511;14860
105930;64471;16873;15185
105930;64501;16603;14943
105930;64503;17108;15397
105930;64505;17610;15849
105930;64507;16465;14819
105930;64509;16837;15154
105930;64511;16426;14783
105930;64513;15694;14124
105930;64515;16224;14602
105930;64517;16959;15263
105930;64519;17328;15595
105930;64521;17920;16128
105930;64523;18437;16593
105930;64525;18998;17098
105930;64533;19833;17849
105930;64535;19147;17233
105930;64537;18619;16757
105930;64539;17956;16160
105930;64541;17468;15721
105930;64559;19276;17348
105930;64561;19342;17408
105930;64562;19651;17685
105930;65011;19819;17837
105930;65015;19016;17115
105930;65017;19252;17327
105930;65019;18669;16802
105930;65021;18936;17042
105930;65023;19361;17425
105930;65025;19649;17684
105930;65201;14987;13488
105930;65203;14376;12938
105930;65205;13774;12397
105930;65207;13634;12271
105930;65209;12247;11022
105930;65211;10989;9890
105930;65213;9907;8917
105930;65215;9979;8981
105930;65217;10624;9561
105930;65219;9454;8509
105930;65221;12161;10945
105930;65223;11721;10549
105930;65225;12033;10829
105930;65227;12468;11221
105930;65229;12949;11654
105930;65231;13660;12294
105930;65233;14059;12653
105930;65237;14502;13051
105930;65239;11673;10506
105930;65241;11193;10074
105930;65243;10645;9580
105930;65245;10422;9380
105930;65247;10274;9247
105930;65249;8614;7753
105930;65251;6979;6281
105930;65253;6265;5638
105930;65259;9631;8668
105930;65261;10851;9766
105930;105503;19128;17215
105930;105507;19699;17729
105930;105531;19536;17583
105930;105532;18362;16526
105930;105576;18940;17046
105930;105611;16935;15241
105930;105626;19050;17145
105930;105627;16254;14629
105930;105628;17395;15656
105930;105642;15432;13889
105930;105657;18812;16930
105930;105658;16890;15201
105930;105659;15295;13766
105930;105660;17190;15471
105930;105675;17579;15821
105930;105676;17255;15530
105930;105677;15943;14348
105930;105689;17803;16023
105930;105690;17179;15461
105930;105703;16809;15128
105930;105704;17737;15963
105930;105705;16942;15247
105930;105706;13015;11713
105930;105716;15506;13955
105930;105732;11261;10134
105930;105733;13050;11745
105930;105748;15223;13701
105930;105760;12920;11628
105930;105772;16528;14875
105930;105773;14121;12709
105930;105774;11441;10297
105930;105785;15238;13714
105930;105786;11333;10200
105930;105787;10737;9664
105930;105788;9069;8162
105930;105804;15683;14114
105930;105805;10262;9236
105930;105818;15830;14247
105930;105819;16310;14679
105930;105820;10611;9550
105930;105830;8448;7603
105930;105831;9685;8716
105930;105855;14717;13245
105930;105856;8625;7763
105930;105870;13620;12258
105930;105871;9471;8524
105930;105872;5893;5303
105930;105874;6360;5724
105930;105875;7828;7045
105930;105886;15827;14244
105930;105887;14871;13384
105930;105890;6826;6144
105930;105891;7770;6993
105930;105900;15632;14068
105930;105901;9415;8474
105930;105902;9683;8714
105930;105903;2200;1980
105930;105919;1362;1225
105930;105920;2583;2325
105930;105945;2359;2123
105930;105952;2347;2113
105930;105953;4926;4433
105930;105954;7860;7074
105930;105959;3204;2884
105930;105960;3361;3025
105930;105961;5237;4714
105930;105962;6307;5676
105930;105963;7211;6490
105930;105969;6515;5863
105930;105971;6908;6217
105932;541;9800;8820
105932;551;8970;8073
105932;552;6873;6186
105932;555;11564;10408
105932;63011;19776;17798
105932;63013;18445;16601
105932;63015;17532;15779
105932;63017;16171;14554
105932;63019;15576;14018
105932;63021;14501;13051
105932;63023;13769;12392
105932;63025;13715;12344
105932;63027;11844;10660
105932;63029;12621;11358
105932;63031;13133;11819
105932;63033;13706;12336
105932;63035;14110;12699
105932;63037;14334;12901
105932;63039;14177;12759
105932;63041;13840;12456
105932;63043;13699;12329
105932;63045;13849;12464
105932;63058;17632;15869
105932;63065;6015;5414
105932;63077;9108;8198
105932;63100;9262;8336
105932;63103;11646;10481
105932;63105;10338;9304
105932;63107;9998;8998
105932;63109;8760;7884
105932;63111;8197;7377
105932;63113;7608;6848
105932;63115;6653;5987
105932;63117;6080;5472
105932;63119;5423;4880
105932;63123;4220;3798
105932;63125;3667;3300
105932;63127;4126;3713
105932;63129;2502;2252
105932;63131;2816;2535
105932;63133;3335;3002
105932;63135;4322;3890
105932;63137;5108;4597
105932;63139;5476;4929
105932;63141;6017;5416
105932;63143;6593;5934
105932;63145;6899;6209
105932;63147;7286;6557
105932;63149;7697;6928
105932;63151;9227;8304
105932;63153;9785;8806
105932;63155;9685;8717
105932;63157;10269;9242
105932;63159;10908;9817
105932;63161;11310;10179
105932;63163;11762;10586
105932;63167;10601;9541
105932;63171;11515;10364
105932;63173;11032;9929
105932;63175;10696;9626
105932;63177;9913;8922
105932;63179;9680;8712
105932;63183;7851;7065
105932;63185;7592;6833
105932;63187;6715;6043
105932;63189;6215;5594
105932;63191;5843;5259
105932;63193;5534;4980
105932;63195;4324;3892
105932;63197;9068;8161
105932;63201;17010;15309
105932;63203;17555;15800
105932;63205;17885;16096
105932;63207;18264;16438
105932;63265;15304;13773
105932;63267;9135;8222
105932;105593;19187;17268
105932;105594;18821;16939
105932;105613;19213;17292
105932;105629;19172;17255
105932;105630;17411;15670
105932;105644;19922;17930
105932;105645;19343;17409
105932;105646;19613;17652
105932;105662;17836;16052
105932;105680;18583;16724
105932;105693;16020;14418
105932;105694;17965;16169
105932;105708;18143;16329
105932;105709;17393;15653
105932;105718;18237;16413
105932;105719;13958;12562
105932;105722;16731;15058
105932;105735;18220;16398
105932;105736;14214;12792
105932;105737;16470;14823
105932;105749;18903;17013
105932;105750;13305;11975
105932;105752;15050;13545
105932;105753;15778;14200
105932;105764;19774;17797
105932;105765;14959;13463
105932;105778;12658;11393
105932;105779;14940;13446
105932;105791;12961;11665
105932;105792;14346;12911
105932;105808;12981;11683
105932;105809;11072;9965
105932;105810;11569;10412
105932;105811;13600;12240
105932;105824;13838;12454
105932;105825;11523;10371
105932;105826;13292;11963
105932;105832;10310;9279
105932;105833;9282;8354
105932;105834;8142;7328
105932;105836;11766;10589
105932;105837;13756;12380
105932;105845;8963;8067
105932;105846;7211;6489
105932;105847;11955;10759
105932;105848;13166;11850
105932;105857;8223;7401
105932;105858;7404;6663
105932;105859;12541;11287
105932;105860;13995;12595
105932;105877;7124;6412
105932;105878;10196;9176
105932;105892;7704;6934
105932;105893;9084;8176
105932;105894;8445;7600
105932;105895;9878;8890
105932;105896;10668;9601
105932;105907;5269;4742
105932;105908;6989;6290
105932;105909;9507;8557
105932;105923;8611;7750
105932;105924;7709;6938
105932;105925;8785;7907
105932;105933;10228;9205
105932;105934;9055;8150
105932;105938;2404;2164
105932;105939;3092;2783
105932;105940;9080;8172
105932;105946;1824;1641
105932;105947;8659;7793
105932;105955;2603;2343
105932;105956;11625;10462
105932;105957;9150;8235
105932;105958;11071;9964
105932;105964;5479;4931
105932;105965;6226;5604
105932;105966;10869;9782
105932;105967;10115;9103
105932;105972;4944;4450
105932;105973;5977;5379
105932;105974;9088;8179
105932;105975;9077;8169
105932;105982;8533;7679
105932;105987;7953;7158
105932;105988;11082;9973
105932;105989;12243;11019
105932;105993;6014;5412
105932;105994;6104;5494
105932;105995;6754;6079
105932;106013;13913;12521
105932;106020;8451;7606
105932;106029;9179;8261
105932;106030;10547;9492
105933;541;15094;13585
105933;551;3195;2875
105933;552;12167;10950
105933;555;13543;12189
105933;62195;19562;17606
105933;63001;19046;17142
105933;63003;18643;16778
105933;63007;19243;17319
105933;63009;18492;16643
105933;63011;18061;16255
105933;63013;16730;15057
105933;63015;15817;14235
105933;63017;14456;13010
105933;63019;13861;12474
105933;63021;12786;11507
105933;63023;12054;10848
105933;63025;12000;10800
105933;63027;10129;9116
105933;63029;10905;9814
105933;63031;11417;10275
105933;63033;11991;10792
105933;63035;12395;11155
105933;63037;12619;11357
105933;63039;12462;11216
105933;63041;12125;10912
105933;63043;11983;10785
105933;63045;12134;10921
105933;63058;15917;14325
105933;63065;4265;3838
105933;63077;7393;6654
105933;63079;18863;16977
105933;63100;14556;13100
105933;63103;9930;8937
105933;63105;8623;7761
105933;63107;8282;7454
105933;63109;7044;6340
105933;63111;6481;5833
105933;63113;5893;5304
105933;63115;4937;4443
105933;63117;4364;3928
105933;63119;4816;4334
105933;63123;6199;5579
105933;63125;6565;5908
105933;63127;7242;6518
105933;63129;7796;7016
105933;63131;8110;7299
105933;63133;8629;7766
105933;63135;9616;8654
105933;63137;10402;9362
105933;63139;10770;9693
105933;63141;11311;10180
105933;63143;11887;10698
105933;63145;12193;10974
105933;63147;12580;11322
105933;63149;12991;11692
105933;63151;14521;13069
105933;63153;15079;13571
105933;63155;14979;13481
105933;63157;15563;14006
105933;63159;16202;14581
105933;63161;16604;14943
105933;63163;16118;14506
105933;63167;15674;14106
105933;63171;13494;12145
105933;63173;13011;11710
105933;63175;12675;11407
105933;63177;11892;10703
105933;63179;11659;10493
105933;63183;9830;8847
105933;63185;9571;8614
105933;63187;8694;7824
105933;63189;8195;7375
105933;63191;7822;7040
105933;63193;7513;6762
105933;63195;6303;5673
105933;63197;14361;12925
105933;63201;15295;13765
105933;63203;15840;14256
105933;63205;16169;14552
105933;63207;16549;14894
105933;63209;18420;16578
105933;63211;18853;16968
105933;63213;19840;17856
105933;63265;13588;12229
105933;63267;11114;10003
105933;64478;19856;17870
105933;64480;19236;17312
105933;64482;19081;17173
105933;64484;19342;17407
105933;64486;19469;17522
105933;64500;19254;17329
105933;64743;19796;17817
105933;65042;19939;17945
105933;65046;19731;17758
105933;105559;19104;17193
105933;105593;17471;15724
105933;105594;17105;15395
105933;105613;17498;15748
105933;105629;17457;15711
105933;105630;15696;14126
105933;105631;19927;17934
105933;105643;19638;17675
105933;105644;18207;16386
105933;105645;17628;15865
105933;105646;17898;16108
105933;105661;18895;17006
105933;105662;16120;14508
105933;105680;16867;15180
105933;105693;14304;12874
105933;105694;16250;14625
105933;105708;16428;14785
105933;105709;15677;14109
105933;105718;16522;14870
105933;105719;12243;11018
105933;105722;15016;13514
105933;105735;16505;14854
105933;105736;12498;11248
105933;105737;14755;13279
105933;105749;17188;15469
105933;105750;11590;10431
105933;105752;13334;12001
105933;105753;14063;12656
105933;105763;18489;16640
105933;105764;18059;16253
105933;105765;13244;11919
105933;105776;19173;17255
105933;105777;18462;16616
105933;105778;10943;9849
105933;105779;13224;11902
105933;105791;11246;10121
105933;105792;12630;11367
105933;105808;11266;10139
105933;105809;9357;8421
105933;105810;9853;8868
105933;105811;11885;10696
105933;105824;12122;10910
105933;105825;9808;8827
105933;105826;11577;10419
105933;105832;6086;5478
105933;105833;5058;4552
105933;105834;6426;5784
105933;105836;10050;9045
105933;105837;12040;10836
105933;105845;4740;4266
105933;105846;5295;4765
105933;105847;10239;9215
105933;105848;11451;10306
105933;105857;4000;3600
105933;105858;4267;3840
105933;105859;10825;9743
105933;105860;12279;11051
105933;105877;3579;3221
105933;105878;8480;7632
105933;105892;2801;2521
105933;105893;7369;6632
105933;105894;6729;6056
105933;105895;8162;7346
105933;105896;8952;8057
105933;105907;5751;5176
105933;105908;8968;8071
105933;105909;10833;9750
105933;105923;2343;2108
105933;105924;9688;8719
105933;105925;10111;9100
105933;105932;10228;9205
105933;105934;11034;9931
105933;105938;8471;7624
105933;105939;7394;6655
105933;105940;11059;9953
105933;105946;8991;8092
105933;105947;10638;9574
105933;105955;9771;8794
105933;105956;13972;12575
105933;105957;11129;10016
105933;105958;13050;11745
105933;105964;10773;9696
105933;105965;11520;10368
105933;105966;13216;11894
105933;105967;12094;10885
105933;105972;10238;9214
105933;105973;11271;10144
105933;105974;14376;12938
105933;105975;13215;11894
105933;105982;13809;12428
105933;105987;13247;11922
105933;105988;13765;12389
105933;105989;14222;12800
105933;105993;11308;10177
105933;105994;11398;10258
105933;105995;12048;10843
105933;106013;15892;14303
105933;106020;13745;12371
105933;106029;14473;13026
105933;106030;15841;14257
105934;520;18248;16423
105934;541;10978;9880
105934;551;9776;8798
105934;552;10162;9146
105934;555;5310;4779
105934;60042;17634;15871
105934;62187;19333;17399
105934;62189;18274;16447
105934;62191;17729;15956
105934;62195;16174;14557
105934;62571;16649;14984
105934;62573;17337;15603
105934;63001;15658;14092
105934;63003;15255;13729
105934;63007;15855;14270
105934;63009;15104;13594
105934;63011;14672;13205
105934;63013;13341;12007
105934;63015;12429;11186
105934;63017;11068;9961
105934;63019;10472;9425
105934;63021;9397;8458
105934;63023;8665;7799
105934;63025;8612;7751
105934;63027;6741;6067
105934;63029;7517;6765
105934;63031;8029;7226
105934;63033;8603;7742
105934;63035;9007;8106
105934;63037;9231;8308
105934;63039;9074;8166
105934;63041;8737;7863
105934;63043;8595;7735
105934;63045;8746;7871
105934;63051;17900;16110
105934;63058;12529;11276
105934;63060;16870;15183
105934;63062;17461;15715
105934;63064;17421;15679
105934;63065;6821;6139
105934;63068;19407;17466
105934;63070;19515;17564
105934;63077;4312;3881
105934;63079;15475;13928
105934;63100;10439;9395
105934;63103;6678;6010
105934;63105;5235;4711
105934;63107;6471;5824
105934;63109;5233;4710
105934;63111;4670;4203
105934;63113;5234;4710
105934;63115;6197;5577
105934;63117;6781;6103
105934;63119;6229;5606
105934;63123;5026;4523
105934;63125;5392;4853
105934;63127;6069;5462
105934;63129;6623;5961
105934;63131;6937;6244
105934;63133;7456;6711
105934;63135;8443;7599
105934;63137;8945;8050
105934;63139;8765;7888
105934;63141;9306;8375
105934;63143;9882;8894
105934;63145;10188;9169
105934;63147;10575;9517
105934;63149;10986;9887
105934;63151;10404;9364
105934;63153;10962;9866
105934;63155;9956;8960
105934;63157;9341;8407
105934;63159;8756;7880
105934;63161;8393;7554
105934;63163;7885;7097
105934;63167;7441;6697
105934;63171;5261;4735
105934;63173;4778;4300
105934;63175;4442;3998
105934;63177;3659;3293
105934;63179;3426;3083
105934;63183;1597;1437
105934;63185;1493;1344
105934;63187;2361;2124
105934;63189;2868;2581
105934;63191;3226;2904
105934;63193;3530;3177
105934;63195;4746;4271
105934;63197;10677;9609
105934;63201;11907;10716
105934;63203;12452;11206
105934;63205;12781;11503
105934;63207;13161;11844
105934;63209;15032;13528
105934;63211;15465;13919
105934;63213;16452;14807
105934;63215;16921;15229
105934;63265;10200;9180
105934;63267;2881;2593
105934;63300;17055;15349
105934;63314;17362;15626
105934;63503;19781;17803
105934;63505;19077;17169
105934;63507;18726;16853
105934;63509;18064;16257
105934;63511;17782;16004
105934;63513;17525;15772
105934;63515;17288;15559
105934;63517;17392;15653
105934;63519;17925;16132
105934;63521;18297;16467
105934;63523;18747;16872
105934;63525;19140;17226
105934;63527;19531;17578
105934;63801;17816;16035
105934;63803;17801;16021
105934;64005;19415;17473
105934;64476;17187;15468
105934;64478;16468;14821
105934;64480;15848;14263
105934;64482;15693;14124
105934;64484;15953;14358
105934;64486;16081;14473
105934;64488;16742;15068
105934;64490;17812;16031
105934;64500;15866;14279
105934;64555;17101;15391
105934;64559;19181;17263
105934;64561;19022;17120
105934;64562;18604;16743
105934;64567;17897;16107
105934;64571;17667;15901
105934;64573;17643;15879
105934;64579;18202;16382
105934;64583;18576;16719
105934;64585;18516;16664
105934;64591;16923;15230
105934;64735;19621;17659
105934;64737;18673;16806
105934;64739;17182;15464
105934;64741;19176;17258
105934;64743;16408;14767
105934;64892;16886;15197
105934;64894;16987;15288
105934;64900;17548;15793
105934;65001;17770;15993
105934;65003;17716;15944
105934;65004;17942;16147
105934;65007;18212;16391
105934;65009;18516;16664
105934;65011;18599;16739
105934;65015;19318;17386
105934;65017;19098;17189
105934;65019;19833;17850
105934;65021;19896;17906
105934;65023;19441;17497
105934;65025;19042;17137
105934;65029;18330;16497
105934;65031;18261;16435
105934;65035;17631;15868
105934;65037;17871;16084
105934;65039;17505;15754
105934;65042;16551;14896
105934;65046;16343;14708
105934;65053;17148;15433
105934;65055;16957;15261
105934;65061;18527;16674
105934;65069;18783;16905
105934;65071;18993;17094
105934;65073;18834;16950
105934;105478;18114;16302
105934;105479;19248;17323
105934;105536;16696;15026
105934;105538;19940;17946
105934;105559;15715;14144
